Calle Line/Col:3/13 - I:11 - FirstType:CallExpression - ParentType:right - xOperator: - xSource:_$set(0,3,'ExpressionStatement','expression','blockC[1]',blockC[1],'{}',{},'=','0',_$gXLocal,0) - ParentID:478 - ID:479
Calle Line/Col:3/13 - I:12 - FirstType:Identifier - ParentType:callee - xOperator: - xSource:_$set - ParentID:489 - ID:490
Calle Line/Col:3/19 - I:13 - FirstType:Literal - ParentType:0 - xOperator: - xSource:0 - ParentID:502 - ID:503
Calle Line/Col:3/21 - I:13 - FirstType:Literal - ParentType:1 - xOperator: - xSource:3 - ParentID:515 - ID:516
Calle Line/Col:3/23 - I:13 - FirstType:Literal - ParentType:2 - xOperator: - xSource:'ExpressionStatement' - ParentID:528 - ID:529
Calle Line/Col:3/45 - I:13 - FirstType:Literal - ParentType:3 - xOperator: - xSource:'expression' - ParentID:541 - ID:542
Calle Line/Col:3/58 - I:13 - FirstType:Literal - ParentType:4 - xOperator: - xSource:'blockC[1]' - ParentID:554 - ID:555
Calle Line/Col:3/70 - I:13 - FirstType:MemberExpression - ParentType:5 - xOperator: - xSource:blockC[1] - ParentID:567 - ID:568
Calle Line/Col:3/70 - I:14 - FirstType:Identifier - ParentType:object - xOperator: - xSource:blockC - ParentID:578 - ID:579
Calle Line/Col:3/77 - I:14 - FirstType:Literal - ParentType:property - xOperator: - xSource:1 - ParentID:590 - ID:591
Calle Line/Col:3/80 - I:13 - FirstType:Literal - ParentType:6 - xOperator: - xSource:'{}' - ParentID:604 - ID:605
Calle Line/Col:3/85 - I:13 - FirstType:ObjectExpression - ParentType:7 - xOperator: - xSource:{} - ParentID:617 - ID:618
Calle Line/Col:3/88 - I:13 - FirstType:Literal - ParentType:8 - xOperator: - xSource:'=' - ParentID:629 - ID:630
Calle Line/Col:3/92 - I:13 - FirstType:Literal - ParentType:9 - xOperator: - xSource:'0' - ParentID:642 - ID:643
Calle Line/Col:3/96 - I:13 - FirstType:Identifier - ParentType:10 - xOperator: - xSource:_$gXLocal - ParentID:655 - ID:656
Calle Line/Col:3/106 - I:13 - FirstType:Literal - ParentType:11 - xOperator: - xSource:0 - ParentID:667 - ID:668
