Calle Line/Col:14/198 - I:13 - FirstType:Literal - ParentType:4 - xOperator: - xSource:'d' - ParentID:1183 - ID:1184
Calle Line/Col:14/202 - I:13 - FirstType:Identifier - ParentType:5 - xOperator: - xSource:d - ParentID:1196 - ID:1197
Calle Line/Col:14/204 - I:13 - FirstType:Literal - ParentType:6 - xOperator: - xSource:'b+c' - ParentID:1208 - ID:1209
Calle Line/Col:14/210 - I:13 - FirstType:BinaryExpression - ParentType:7 - xOperator:+ - xSource:b+c - ParentID:1221 - ID:1222
Calle Line/Col:14/210 - I:14 - FirstType:Identifier - ParentType:left - xOperator: - xSource:b - ParentID:1232 - ID:1233
Calle Line/Col:14/212 - I:14 - FirstType:Identifier - ParentType:right - xOperator: - xSource:c - ParentID:1245 - ID:1246
Calle Line/Col:14/214 - I:13 - FirstType:Literal - ParentType:8 - xOperator: - xSource:'=' - ParentID:1257 - ID:1258
Calle Line/Col:14/218 - I:13 - FirstType:Literal - ParentType:9 - xOperator: - xSource:'0' - ParentID:1270 - ID:1271
Calle Line/Col:14/222 - I:13 - FirstType:Identifier - ParentType:10 - xOperator: - xSource:_$gXLocal - ParentID:1283 - ID:1284
Calle Line/Col:14/232 - I:13 - FirstType:Literal - ParentType:11 - xOperator: - xSource:0 - ParentID:1295 - ID:1296
Calle Line/Col:14/236 - I:9 - FirstType:ReturnStatement - ParentType:3 - xOperator: - xSource:return a-d; - ParentID:1308 - ID:1309
Calle Line/Col:14/243 - I:10 - FirstType:BinaryExpression - ParentType:argument - xOperator:- - xSource:a-d - ParentID:1319 - ID:1320
Calle Line/Col:14/243 - I:11 - FirstType:Identifier - ParentType:left - xOperator: - xSource:a - ParentID:1330 - ID:1331
Calle Line/Col:14/245 - I:11 - FirstType:Identifier - ParentType:right - xOperator: - xSource:d - ParentID:1343 - ID:1344
Calle Line/Col:16/0 - I:3 - FirstType:FunctionDeclaration - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:16/9 - I:4 - FirstType:Identifier - ParentType:id - xOperator: - xSource:dd - ParentID:1368 - ID:1369
Calle Line/Col:17/0 - I:4 - FirstType:BlockStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:18/1 - I:6 - FirstType:ReturnStatement - ParentType:0 - xOperator: - xSource:return 2; - ParentID:1393 - ID:1394
Calle Line/Col:18/8 - I:7 - FirstType:Literal - ParentType:argument - xOperator: - xSource:2 - ParentID:1404 - ID:1405
Calle Line/Col:22/0 - I:3 - FirstType:FunctionDeclaration - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:22/9 - I:4 - FirstType:Identifier - ParentType:id - xOperator: - xSource:a5 - ParentID:1429 - ID:1430
Calle Line/Col:22/12 - I:5 - FirstType:Identifier - ParentType:0 - xOperator: - xSource:a - ParentID:1442 - ID:1443
Calle Line/Col:23/0 - I:4 - FirstType:BlockStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:24/1 - I:6 - FirstType:FunctionDeclaration - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:24/10 - I:7 - FirstType:Identifier - ParentType:id - xOperator: - xSource:a55 - ParentID:1477 - ID:1478
Calle Line/Col:24/14 - I:8 - FirstType:Identifier - ParentType:0 - xOperator: - xSource:a - ParentID:1490 - ID:1491
Calle Line/Col:25/1 - I:7 - FirstType:BlockStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:26/2 - I:9 - FirstType:ReturnStatement - ParentType:0 - xOperator: - xSource:return a+1; - ParentID:1514 - ID:1515
Calle Line/Col:26/9 - I:10 - FirstType:BinaryExpression - ParentType:argument - xOperator:+ - xSource:a+1 - ParentID:1525 - ID:1526
Calle Line/Col:26/9 - I:11 - FirstType:Identifier - ParentType:left - xOperator: - xSource:a - ParentID:1536 - ID:1537
Calle Line/Col:26/11 - I:11 - FirstType:Literal - ParentType:right - xOperator: - xSource:1 - ParentID:1549 - ID:1550
Calle Line/Col:29/1 - I:6 - FirstType:ExpressionStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:29/1 - I:7 - FirstType:CallExpression - ParentType:expression - xOperator: - xSource:_$sb(2,29,'aa',_$gXLocal) - ParentID:1574 - ID:1575
Calle Line/Col:29/1 - I:8 - FirstType:Identifier - ParentType:callee - xOperator: - xSource:_$sb - ParentID:1585 - ID:1586
Calle Line/Col:29/6 - I:9 - FirstType:Literal - ParentType:0 - xOperator: - xSource:2 - ParentID:1598 - ID:1599
Calle Line/Col:29/8 - I:9 - FirstType:Literal - ParentType:1 - xOperator: - xSource:29 - ParentID:1611 - ID:1612
Calle Line/Col:29/11 - I:9 - FirstType:Literal - ParentType:2 - xOperator: - xSource:'aa' - ParentID:1624 - ID:1625
Calle Line/Col:29/16 - I:9 - FirstType:Identifier - ParentType:3 - xOperator: - xSource:_$gXLocal - ParentID:1637 - ID:1638
Calle Line/Col:29/27 - I:6 - FirstType:VariableDeclaration - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:29/31 - I:8 - FirstType:VariableDeclarator - ParentType:0 - xOperator:= - xSource:aa = _$set(2,29,'VariableDeclaration','0','aa',aa,'a55(a)*2',(_$v[2]=a55(a))*2,'=','1',_$gXLocal,1,' - ParentID:1661 - ID:1662
Calle Line/Col:29/31 - I:9 - FirstType:Identifier - ParentType:id - xOperator: - xSource:aa - ParentID:1672 - ID:1673
Calle Line/Col:29/36 - I:9 - FirstType:CallExpression - ParentType:init - xOperator: - xSource:_$set(2,29,'VariableDeclaration','0','aa',aa,'a55(a)*2',(_$v[2]=a55(a))*2,'=','1',_$gXLocal,1,'2=a55 - ParentID:1684 - ID:1685
Calle Line/Col:29/36 - I:10 - FirstType:Identifier - ParentType:callee - xOperator: - xSource:_$set - ParentID:1695 - ID:1696
Calle Line/Col:29/42 - I:11 - FirstType:Literal - ParentType:0 - xOperator: - xSource:2 - ParentID:1708 - ID:1709
Calle Line/Col:29/44 - I:11 - FirstType:Literal - ParentType:1 - xOperator: - xSource:29 - ParentID:1721 - ID:1722
Calle Line/Col:29/47 - I:11 - FirstType:Literal - ParentType:2 - xOperator: - xSource:'VariableDeclaration' - ParentID:1734 - ID:1735
Calle Line/Col:29/69 - I:11 - FirstType:Literal - ParentType:3 - xOperator: - xSource:'0' - ParentID:1747 - ID:1748
Calle Line/Col:29/73 - I:11 - FirstType:Literal - ParentType:4 - xOperator: - xSource:'aa' - ParentID:1760 - ID:1761
Calle Line/Col:29/78 - I:11 - FirstType:Identifier - ParentType:5 - xOperator: - xSource:aa - ParentID:1773 - ID:1774
Calle Line/Col:29/81 - I:11 - FirstType:Literal - ParentType:6 - xOperator: - xSource:'a55(a)*2' - ParentID:1785 - ID:1786
Calle Line/Col:29/92 - I:11 - FirstType:BinaryExpression - ParentType:7 - xOperator:* - xSource:(_$v[2]=a55(a))*2 - ParentID:1798 - ID:1799
Calle Line/Col:29/93 - I:12 - FirstType:AssignmentExpression - ParentType:left - xOperator:= - xSource:_$v[2]=a55(a) - ParentID:1809 - ID:1810
Calle Line/Col:29/93 - I:13 - FirstType:MemberExpression - ParentType:left - xOperator: - xSource:_$v[2] - ParentID:1821 - ID:1822
Calle Line/Col:29/93 - I:14 - FirstType:Identifier - ParentType:object - xOperator: - xSource:_$v - ParentID:1832 - ID:1833
Calle Line/Col:29/97 - I:14 - FirstType:Literal - ParentType:property - xOperator: - xSource:2 - ParentID:1844 - ID:1845
Calle Line/Col:29/100 - I:13 - FirstType:CallExpression - ParentType:right - xOperator: - xSource:a55(a) - ParentID:1858 - ID:1859
Calle Line/Col:29/100 - I:14 - FirstType:Identifier - ParentType:callee - xOperator: - xSource:a55 - ParentID:1869 - ID:1870
Calle Line/Col:29/104 - I:15 - FirstType:Identifier - ParentType:0 - xOperator: - xSource:a - ParentID:1882 - ID:1883
Calle Line/Col:29/108 - I:12 - FirstType:Literal - ParentType:right - xOperator: - xSource:2 - ParentID:1895 - ID:1896
Calle Line/Col:29/110 - I:11 - FirstType:Literal - ParentType:8 - xOperator: - xSource:'=' - ParentID:1908 - ID:1909
Calle Line/Col:29/114 - I:11 - FirstType:Literal - ParentType:9 - xOperator: - xSource:'1' - ParentID:1921 - ID:1922
Calle Line/Col:29/118 - I:11 - FirstType:Identifier - ParentType:10 - xOperator: - xSource:_$gXLocal - ParentID:1934 - ID:1935
Calle Line/Col:29/128 - I:11 - FirstType:Literal - ParentType:11 - xOperator: - xSource:1 - ParentID:1946 - ID:1947
Calle Line/Col:29/130 - I:11 - FirstType:Literal - ParentType:12 - xOperator: - xSource:'2=a55(a)' - ParentID:1959 - ID:1960
Calle Line/Col:31/1 - I:6 - FirstType:IfStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
